id,latitude,longitude,bathrooms,bedrooms,fee,has_photo,pets_allowed,square_feet,price
5668636477,32.7685,-117.0046,1,2,No,Thumbnail,"Cats,Dogs",800,1675
5509021629,47.6124,-122.1427,1,1,No,Thumbnail,,800,1657
5509139846,44.4962,-73.1848,1,2,No,Thumbnail,"Cats,Dogs",800,1600
5509180031,40.722,-74.0644,1,1,No,Yes,,800,1600
5508776248,39.8502,-104.9699,1,2,No,Thumbnail,,800,1599
5659917872,40.6623,-74.2087,1,1,No,Thumbnail,,800,1595
5653563126,41.8625,-87.6825,1,2,No,Thumbnail,"Cats,Dogs",800,1595
5668632653,47.75,-122.24,1,2,No,Thumbnail,Cats,800,1585
5668635848,39.3191,-76.6126,2,2,No,Thumbnail,,800,1575
5509017470,40.1512,-74.0394,1,1,No,Thumbnail,,800,1555
5664579797,43.0724,-89.4003,1,2,No,Thumbnail,,800,1550
5637638405,33.9604,-118.0289,1,2,No,Thumbnail,,800,1550
5664579652,41.8625,-87.6825,1,2,No,Thumbnail,"Cats,Dogs",800,1486
5664576937,43.0724,-89.4003,1,2,No,Thumbnail,Cats,800,1470
5668613821,38.9633,-76.9375,1,2,No,Thumbnail,"Cats,Dogs",800,1465
5668634473,40.7061,-111.9048,1,2,No,Thumbnail,"Cats,Dogs",800,1450
5668614428,39.4228,-77.4164,1,1,No,Thumbnail,"Cats,Dogs",800,1427
5659918835,33.7848,-84.3922,1,2,No,Thumbnail,"Cats,Dogs",800,1425
5668626865,40.0054,-75.1415,1,1,No,Thumbnail,Cats,800,1400
5509020633,35.774,-78.6328,1,1,No,Thumbnail,"Cats,Dogs",800,1400
5509097483,39.266,-76.8455,1,1,No,No,"Cats,Dogs",800,1375
5668635615,44.9855,-93.3023,1,1,No,Thumbnail,,800,1365
5664598322,33.7416,-84.2614,1,2,No,Thumbnail,"Cats,Dogs",800,1365
5509261782,32.5807,-97.138,1,1,No,Thumbnail,,800,1360
5668629957,42.7896,-73.9854,1,1,No,Thumbnail,"Cats,Dogs",800,1350
5508823478,39.6554,-105.0224,1,1,No,Thumbnail,"Cats,Dogs",800,1314
5664597895,30.3054,-97.7497,1,2,No,Thumbnail,"Cats,Dogs",800,1300
5509260225,40.2206,-74.7174,1,1,No,Yes,,800,1300
5659918483,44.9405,-93.1027,2,1,No,Thumbnail,,800,1295
5668634329,33.5178,-112.0848,1,2,No,Thumbnail,"Cats,Dogs",800,1269
5508734945,27.3216,-82.4763,1,2,No,Thumbnail,,800,1264
5668625620,44.9235,-93.4704,1,1,No,Thumbnail,"Cats,Dogs",800,1250
5664573308,26.1343,-80.233,1,1,No,Thumbnail,,800,1250
5509035935,41.9049,-71.1027,1,2,No,Yes,"Cats,Dogs",800,1250
5668623919,39.1268,-76.5127,1,1,No,Thumbnail,,800,1245
5642367491,41.8625,-87.6825,1,1,No,Thumbnail,,800,1225
5668611301,42.2711,-83.745,1,1,No,Thumbnail,"Cats,Dogs",800,1219
5668611326,28.5163,-81.3644,1,1,No,Thumbnail,"Cats,Dogs",800,1199
5668632923,45.5091,-122.6449,1,2,No,Thumbnail,"Cats,Dogs",800,1195
5508832632,35.7585,-78.7783,2,2,No,Thumbnail,"Cats,Dogs",800,1194
5508802255,38.8391,-76.9175,1,1,No,Thumbnail,,800,1185
5509188446,34.0007,-84.4665,1,1,No,No,"Cats,Dogs",800,1185
5664567333,41.824,-71.4315,1,0,No,Thumbnail,,800,1150
5668619353,29.6533,-82.3656,1,1,No,Thumbnail,"Cats,Dogs",800,1139
5659896134,43.0724,-89.4003,1,1,No,Thumbnail,"Cats,Dogs",800,1125
5668636574,39.6894,-105.1119,1,2,No,Thumbnail,,800,1100
5664597154,47.0181,-122.886,1,2,No,Thumbnail,,800,1100
5668615955,44.8461,-93.1596,1,1,No,Thumbnail,"Cats,Dogs",800,1070
5664576972,43.1921,-89.2195,1,1,No,Thumbnail,"Cats,Dogs",800,1065
5668641845,41.5539,-87.6709,1,1,No,Thumbnail,Cats,800,1050
5509063687,35.8079,-78.6466,1,2,No,Thumbnail,"Cats,Dogs",800,1049
5664581910,43.7012,-85.4657,1,2,No,Thumbnail,,800,1030
5509135865,40.7394,-74.1845,1,1,No,Yes,,800,1030
5668621956,42.9112,-78.8171,1,2,No,Thumbnail,"Cats,Dogs",800,1025
5509063913,38.7388,-104.7078,1,2,No,Yes,,800,1025
5509274024,39.2946,-76.6235,1,1,No,No,,800,1025
5668614620,61.1723,-149.8414,1,2,No,Thumbnail,"Cats,Dogs",800,1015
5668621302,39.1471,-86.5136,1,2,No,Thumbnail,"Cats,Dogs",800,1000
5668629740,30.3054,-97.7497,1,2,No,Thumbnail,,800,999
5659899024,35.823,-78.6438,1,2,No,Thumbnail,"Cats,Dogs",800,999
5509230711,40.4261,-79.7631,1,1,No,Yes,,800,990
5509244689,41.3498,-72.1062,1,2,No,Yes,,800,982
5668621986,33.5137,-86.7893,1,1,No,Thumbnail,"Cats,Dogs",800,979
5668618366,40.4969,-86.9659,1,2,No,Thumbnail,,800,960
5509243996,39.3754,-76.8054,1,1,No,Yes,"Cats,Dogs",800,960
5668610269,42.2711,-83.745,1,1,No,Thumbnail,"Cats,Dogs",800,959
5668619609,40.0054,-75.1415,1,1,No,Thumbnail,,800,950
5664571420,39.0744,-94.5521,1,2,No,Thumbnail,"Cats,Dogs",800,950
5664571190,39.1103,-94.702,1,2,No,Thumbnail,"Cats,Dogs",800,950
5509255288,41.3534,-72.0368,1,2,No,No,"Cats,Dogs",800,950
5509257946,39.4642,-76.8115,1,1,No,Yes,,800,940
5668636454,38.8098,-89.9522,1,1,No,Thumbnail,Dogs,800,925
5668627522,30.3054,-97.7497,1,2,No,Thumbnail,"Cats,Dogs",800,925
5668622175,30.4601,-84.2714,1,2,No,Thumbnail,"Cats,Dogs",800,915
5664571257,39.0744,-94.5521,1,2,No,Thumbnail,Cats,800,900
5509262736,35.4815,-97.5355,1,1,No,Yes,"Cats,Dogs",800,900
5668621979,33.5137,-86.7893,1,1,No,Thumbnail,"Cats,Dogs",800,895
5509171133,35.6982,-97.4325,1,2,No,Thumbnail,,800,895
5509080787,35.8079,-78.6466,1,1,No,Thumbnail,,800,892
5668609966,34.7264,-92.348,1,1,No,Thumbnail,"Cats,Dogs",800,879
5668617644,39.7078,-86.3938,1,2,No,Thumbnail,"Cats,Dogs",800,875
5667488041,28.459,-82.1971,1,2,No,Thumbnail,,800,875
5668615354,29.5496,-98.526,1,1,No,Thumbnail,,800,855
5508807934,41.4983,-81.6437,1,1,No,Thumbnail,"Cats,Dogs",800,854
5508873084,32.6692,-96.8751,2,2,No,Thumbnail,,800,850
5509029145,38.8299,-104.8201,1,1,No,No,,800,850
5668633506,41.2562,-96.0404,1,1,No,Thumbnail,Cats,800,845
5668632937,41.2562,-96.0404,1,1,No,Thumbnail,"Cats,Dogs",800,845
5668632944,41.2562,-96.0404,1,2,No,Thumbnail,"Cats,Dogs",800,825
5668635193,32.0245,-81.1067,1,1,No,Thumbnail,"Cats,Dogs",800,815
5509043275,38.7918,-104.8265,1,2,No,Yes,,800,800
5509034795,38.8379,-104.8378,1,2,No,Yes,,800,800
5664571134,39.0744,-94.5521,1,1,No,Thumbnail,"Cats,Dogs",800,795
5668623981,42.6101,-82.836,1,1,No,Thumbnail,Cats,800,790
5668617562,41.3995,-82.3634,1,2,No,Thumbnail,,800,775
5664571127,39.0744,-94.5521,1,1,No,Thumbnail,"Cats,Dogs",800,775
5668610547,41.6251,-93.7375,1,2,No,Thumbnail,,800,750
5668614745,38.0172,-84.4931,1,1,No,Thumbnail,"Cats,Dogs",800,750
5668621797,41.5927,-93.6276,1,2,No,Thumbnail,,800,750
5654423095,42.3729,-87.8624,1,1,No,Thumbnail,,800,750
5668639582,35.471,-97.5299,1,2,No,Thumbnail,"Cats,Dogs",800,749
5509136561,38.2855,-104.5792,1,2,No,Thumbnail,"Cats,Dogs",800,745
5668636291,29.4624,-98.5253,1,1,No,Thumbnail,"Cats,Dogs",800,729
5668621830,41.5835,-93.7597,1,2,No,Thumbnail,,800,725
5668621873,41.5835,-93.7597,1,2,No,Thumbnail,,800,725
5668622273,41.4954,-90.3928,2,2,No,Thumbnail,"Cats,Dogs",800,725
5509231760,40.4261,-79.7631,1,1,No,Thumbnail,,800,725
5668637528,42.0259,-93.6516,1,3,No,Thumbnail,,800,720
5664598189,41.2562,-96.0404,1,2,No,Thumbnail,,800,720
5668621292,39.1471,-86.5136,1,1,No,Thumbnail,"Cats,Dogs",800,700
5664592548,34.7754,-84.9497,1,1,No,Thumbnail,,800,700
5648770975,39.0805,-94.3997,1,2,No,Thumbnail,,800,695
5668620937,37.1892,-93.2908,1,1,No,Thumbnail,"Cats,Dogs",800,675
5668621806,41.315,-93.572,1,2,No,Thumbnail,Cats,800,675
5668622620,39.8163,-98.5576,1,2,No,Thumbnail,,800,675
5509260352,40.4526,-80.0534,1,2,No,No,"Cats,Dogs",800,675
5668637919,38.9401,-92.3167,1,2,No,Thumbnail,,800,660
5668637482,42.0259,-93.6516,1,2,No,Thumbnail,,800,660
5668632772,42.0332,-97.4236,1,2,No,Thumbnail,"Cats,Dogs",800,650
5668632860,48.2469,-101.3017,2,2,No,Thumbnail,,800,650
5668618026,39.76,-94.8272,1,2,No,Thumbnail,"Cats,Dogs",800,630
5664581368,30.7084,-96.347,1,2,No,Thumbnail,"Cats,Dogs",800,629
5668633596,48.2469,-101.3017,1,2,No,Thumbnail,,800,625
5668632662,48.2469,-101.3017,1,2,No,Thumbnail,"Cats,Dogs",800,625
5508854868,32.9158,-96.8961,1,1,No,Thumbnail,"Cats,Dogs",800,580
5509070120,33.7385,-84.2671,1,1,No,Thumbnail,"Cats,Dogs",800,555
5664571754,42.7449,-83.0073,1,1,No,Thumbnail,,800,550
5664581845,36.7944,-89.9608,1,1,No,Thumbnail,"Cats,Dogs",800,475
5509007833,39.1912,-84.4615,1,1,No,Thumbnail,"Cats,Dogs",801,910
5668616640,36.0341,-95.7854,1,1,No,Thumbnail,"Cats,Dogs",801,830
5667220522,41.6475,-93.4713,1,2,No,Thumbnail,,801,760
5668275969,35.5017,-96.8974,1,2,No,Thumbnail,,801,632
5508834950,34.1056,-118.3668,1,1,No,Thumbnail,"Cats,Dogs",802,2816
5668629563,32.8212,-96.7853,1,1,No,Thumbnail,"Cats,Dogs",802,1824
5668629827,33.2181,-117.3166,1,2,No,Thumbnail,,802,1695
5668611765,39.736,-104.9819,1,1,No,Thumbnail,"Cats,Dogs",802,1656
5664576910,43.0724,-89.4003,1,3,No,Thumbnail,"Cats,Dogs",802,1365
5668631713,30.3054,-97.7497,1,1,No,Thumbnail,,802,1280
5509166380,35.9165,-78.9177,1,1,No,Thumbnail,,802,1065
5668629623,30.5118,-97.6873,1,1,No,Thumbnail,,802,985
5668632052,30.4973,-97.8276,1,1,No,Thumbnail,,802,985
5668609341,29.7714,-95.4343,1,1,No,Thumbnail,Cats,802,975
5508978740,35.823,-78.6438,1,1,No,Thumbnail,"Cats,Dogs",802,949
5668633769,48.2469,-101.3017,1,1,No,Thumbnail,,802,695
5509012690,40.2091,-74.0584,1,1,No,Thumbnail,,803,1795
5668612878,33.9264,-117.2346,1,1,No,Thumbnail,"Cats,Dogs",803,1475
5654431318,34.0985,-117.466,2,2,No,Thumbnail,,803,1325
5668617028,43.0724,-89.4003,1,2,No,Thumbnail,"Cats,Dogs",803,1180
5648143470,38.6274,-90.304,1,1,No,Thumbnail,"Cats,Dogs",803,1175
5668614489,40.4067,-105.0984,1,1,No,Thumbnail,"Cats,Dogs",803,1079
5509093080,32.7583,-97.088,1,2,No,Thumbnail,,803,1025
5509091562,32.7583,-97.088,1,2,No,Thumbnail,"Cats,Dogs",803,1025
5509088880,32.7583,-97.088,1,2,No,Yes,,803,1025
5668634456,39.9735,-86.1243,1,1,No,Thumbnail,"Cats,Dogs",803,899
5668630728,32.8212,-96.7853,1,1,No,Thumbnail,"Cats,Dogs",804,2145
5668622109,41.9784,-70.9751,1,1,No,Thumbnail,"Cats,Dogs",804,1850
5668613748,39.0976,-76.8614,1,1,No,Thumbnail,"Cats,Dogs",804,1415
5509106792,47.3866,-122.1969,1,2,No,Yes,"Cats,Dogs",804,1358
5509106005,47.3866,-122.1969,1,2,No,No,"Cats,Dogs",804,1318
5509182229,39.4349,-76.6549,1,1,No,Yes,"Cats,Dogs",804,1235
5664597062,40.3613,-86.9005,1,2,No,Thumbnail,"Cats,Dogs",804,725
5639905782,35.8635,-101.9666,1,2,No,Thumbnail,,804,600
5508815598,39.1527,-76.9306,1,1,No,Thumbnail,"Cats,Dogs",805,1860
5508816371,39.1527,-76.9306,1,1,No,Thumbnail,,805,1730
5508816316,39.1527,-76.9306,1,1,No,Thumbnail,,805,1730
5668611460,34.1132,-117.6615,1,1,No,Thumbnail,,805,1710
5668611773,39.736,-104.9819,1,1,No,Thumbnail,"Cats,Dogs",805,1545
5508961755,39.1695,-77.2694,1,1,No,Thumbnail,,805,1394
5668612597,38.9844,-76.4994,1,1,No,Thumbnail,"Cats,Dogs",805,1322
5668616504,38.8562,-104.772,1,2,No,Thumbnail,"Cats,Dogs",805,1025
5668627597,38.6274,-90.304,1,1,No,Thumbnail,"Cats,Dogs",805,975
5509014326,33.4632,-94.0736,2,2,No,Thumbnail,,805,563
5668226310,38.9348,-77.059,1,1,No,Thumbnail,,806,2338
5668226038,38.9348,-77.059,1,1,No,Thumbnail,,806,2249
5668631587,30.3054,-97.7497,1,1,No,Thumbnail,,806,1500
5668614055,29.7714,-95.4343,1,1,No,Thumbnail,"Cats,Dogs",806,1400
5668614994,30.2989,-81.6324,1,1,No,Thumbnail,"Cats,Dogs",806,1110
5668615760,40.4448,-79.9725,1,1,No,Thumbnail,Cats,806,940
5508747129,35.9998,-79.9305,1,1,No,Thumbnail,"Cats,Dogs",806,939
5668612161,39.1984,-96.6052,1,2,No,Thumbnail,"Cats,Dogs",806,650
5664597615,43.1029,-84.692,1,2,No,Thumbnail,,806,595
5668625823,35.9907,-78.9074,1,1,No,Thumbnail,,807,1110
5668640133,43.6046,-116.2475,1,1,No,Thumbnail,"Cats,Dogs",807,1095
5509130029,47.6869,-122.1896,1,1,No,Thumbnail,,808,2457
5668634300,34.164,-118.4984,1,1,No,Thumbnail,,808,1649
5664579964,43.0724,-89.4003,1,2,No,Thumbnail,"Cats,Dogs",808,1325
5668626160,39.3191,-76.6126,1,1,No,Thumbnail,,808,1295
5668618621,32.833,-83.6723,1,1,No,Thumbnail,"Cats,Dogs",808,1205
5509229355,35.2314,-97.5069,1,1,No,Yes,,808,1080
5509223582,35.2314,-97.5069,1,1,No,Thumbnail,,808,1055
5509150822,35.7751,-78.6391,1,1,No,Thumbnail,,808,953
5509185073,35.6264,-77.4386,1,1,No,Yes,"Cats,Dogs",808,830
5544555382,39.022,-94.4645,1,2,No,Thumbnail,,808,820
5668634719,35.1872,-101.8587,,2,No,Thumbnail,"Cats,Dogs",808,650
5668618648,40.1145,-88.2723,2,3,No,Thumbnail,,808,400
5668629677,37.7599,-122.4379,1,1,No,Thumbnail,,809,5525
5668639393,34.1542,-118.4447,1,1,No,Thumbnail,"Cats,Dogs",809,2195
5509059440,47.3045,-122.3726,1,1,No,Thumbnail,,809,1247
5664567028,38.2009,-85.6999,1,1,No,Thumbnail,"Cats,Dogs",809,919
5668611026,29.7714,-95.4343,1,1,No,Thumbnail,"Cats,Dogs",809,911
5508906278,39.4051,-84.5097,1,1,No,Thumbnail,,809,845
5508907388,39.4051,-84.5097,1,1,No,Thumbnail,,809,830
5508761622,42.328,-71.071,1,2,No,Thumbnail,Cats,810,3010
5509039287,40.7925,-74.0215,1,1,No,Thumbnail,,810,2095
5668630825,30.3054,-97.7497,1,1,No,Thumbnail,"Cats,Dogs",810,1900
5509017799,40.2897,-74.0189,1,1,No,Thumbnail,"Cats,Dogs",810,1795
5654433785,42.7282,-71.1802,1,2,No,Thumbnail,,810,1550
5668612959,33.945,-117.4074,1,2,No,Thumbnail,Cats,810,1515
5668626226,47.5988,-122.1507,1,1,No,Thumbnail,,810,1425
5508761950,38.942,-76.9632,1,2,No,Thumbnail,,810,1278
5664579097,45.2835,-93.3871,1,1,No,Thumbnail,"Cats,Dogs",810,1200
5668638443,42.7509,-73.6189,1,1,No,Thumbnail,"Cats,Dogs",810,1150
5668614964,35.6757,-97.4949,1,1,No,Thumbnail,"Cats,Dogs",810,855
5664597224,29.8831,-97.945,2,2,No,Thumbnail,"Cats,Dogs",810,825
5664568342,39.1679,-84.4933,1,2,No,Thumbnail,"Cats,Dogs",810,774
5509152679,35.6217,-97.4702,1,1,No,Thumbnail,"Cats,Dogs",810,758
5509152094,35.6217,-97.4702,1,1,No,Thumbnail,"Cats,Dogs",810,731
5664581969,42.0259,-93.6516,1,2,No,Thumbnail,Cats,810,725
5654424067,39.7528,-84.1744,1,2,No,Thumbnail,,810,702
5664578390,42.0259,-93.6516,1,2,No,Thumbnail,,810,700
5668609731,29.7714,-95.4343,1,1,No,Thumbnail,"Cats,Dogs",811,1315
5668611395,33.3029,-111.8667,1,1,No,Thumbnail,"Cats,Dogs",811,1155
5668627997,41.2562,-96.0404,1,1,No,Thumbnail,"Cats,Dogs",811,975
5508837790,35.7585,-78.7783,1,2,No,Thumbnail,"Cats,Dogs",811,958
5668636536,40.4738,-86.1409,1,1,No,Thumbnail,,811,925
5508837066,35.7585,-78.7783,1,2,No,Thumbnail,"Cats,Dogs",811,909
5643225347,36.2528,-116.0181,1,3,No,Thumbnail,,811,600
5509139796,44.4962,-73.1848,1,2,No,Thumbnail,"Cats,Dogs",812,1650
5664579530,43.0724,-89.4003,1,3,No,Thumbnail,,812,1595
5509029863,39.065,-76.9815,1,1,No,Thumbnail,"Cats,Dogs",812,1277
5664578807,43.0531,-87.9659,1,1,No,Thumbnail,"Cats,Dogs",812,1146
5668639874,30.3054,-97.7497,2,2,No,Thumbnail,,812,1100
5668617113,35.9907,-78.9074,1,2,No,Thumbnail,"Cats,Dogs",812,1025
5508868454,42.0876,-71.025,1,1,No,Thumbnail,,812,1025
5659917451,44.9235,-93.4704,1,1,No,Thumbnail,,812,999
5659898848,43.0531,-87.9659,1,2,No,Thumbnail,"Cats,Dogs",812,895
5668621816,41.6828,-93.7077,1,1,No,Thumbnail,"Cats,Dogs",812,891
5668633639,48.2469,-101.3017,1,1,No,Thumbnail,,812,835
5668614173,32.9659,-96.9864,1,1,No,Thumbnail,"Cats,Dogs",813,1365
5509239036,32.9314,-97.0956,1,1,No,Yes,,813,1328
5653545422,29.7714,-95.4343,1,1,No,Thumbnail,,813,815
5668225789,39.1649,-76.7156,1,1,No,Thumbnail,"Cats,Dogs",814,1650
5664571481,39.0744,-94.5521,1,1,No,Thumbnail,"Cats,Dogs",814,1595
5509123496,39.9578,-74.8036,1,1,No,Yes,"Cats,Dogs",814,1240
5509101061,33.6795,-84.1596,1,1,No,Thumbnail,"Cats,Dogs",814,1015
5509106672,33.6795,-84.1596,1,1,No,Thumbnail,"Cats,Dogs",814,995
5664578355,42.0259,-93.6516,1,2,No,Thumbnail,,814,700
5509103090,40.789,-74.0122,1,1,No,Thumbnail,"Cats,Dogs",815,2595
5509103036,40.789,-74.0122,1,1,No,Yes,,815,2585
5668629805,47.616,-122.3275,1,2,No,Thumbnail,,815,1799
5509235104,39.1268,-76.5127,1,1,No,Yes,"Cats,Dogs",815,1570
5668620426,39.8163,-98.5576,1,1,No,Thumbnail,"Cats,Dogs",815,1415
5668628790,38.8562,-104.772,2,2,No,Thumbnail,,815,1000
5668628546,34.9674,-78.945,1,1,No,Thumbnail,"Cats,Dogs",815,919
5509096088,39.7942,-84.2701,1,2,No,Thumbnail,,815,639
5668617919,40.8623,-84.5874,1,2,No,Thumbnail,"Cats,Dogs",815,539
5668626831,33.8056,-118.1696,1,2,No,Thumbnail,"Cats,Dogs",816,2195
5508726415,32.7863,-96.8205,1,1,No,Thumbnail,,816,1555
5668635734,45.6558,-122.5888,1,2,No,Thumbnail,,816,1195
5632754946,47.0758,-122.3959,1,2,No,Thumbnail,,816,1150
5668620765,35.5884,-82.56,1,1,No,Thumbnail,"Cats,Dogs",816,1048
5668633568,48.2469,-101.3017,1,2,No,Thumbnail,"Cats,Dogs",816,875
5664578408,42.0259,-93.6516,1,2,No,Thumbnail,Cats,816,745
5668613253,42.2081,-70.9524,1,1,No,Thumbnail,"Cats,Dogs",817,1799
5668641410,45.2066,-123.2167,2,3,No,Thumbnail,,817,1595
5668639893,42.8587,-73.9562,1,1,No,Thumbnail,"Cats,Dogs",817,1195
5664597557,38.6274,-90.304,1,2,No,Thumbnail,"Cats,Dogs",817,1025
5668609539,29.7714,-95.4343,1,1,No,Thumbnail,"Cats,Dogs",817,935
5508980789,40.8488,-73.9736,1,1,No,Thumbnail,,818,2148
5509157001,39.1649,-76.7156,1,1,No,Thumbnail,,818,1733
5509164104,39.1649,-76.7156,1,1,No,Thumbnail,,818,1638
5509165183,39.1649,-76.7156,1,1,No,Thumbnail,,818,1631
5509026577,35.8455,-78.3386,1,1,No,Thumbnail,,818,1400
5668611003,29.5416,-95.1405,1,1,No,Thumbnail,"Cats,Dogs",818,1178
5668619509,29.157,-82.1514,1,1,No,Thumbnail,"Cats,Dogs",818,959
5642363780,37.7599,-122.4379,1,1,No,Thumbnail,,819,4300
5509220573,40.722,-74.0644,1,1,No,No,"Cats,Dogs",819,3525
5664583526,34.0372,-118.2972,1,0,No,Thumbnail,"Cats,Dogs",819,2900
5509057955,40.7766,-74.3914,1,1,No,Thumbnail,,819,2580
5668630398,30.3054,-97.7497,1,1,No,Thumbnail,"Cats,Dogs",819,1735
5509049240,34.0648,-84.0849,1,1,No,Yes,"Cats,Dogs",819,1401
5508854904,38.954,-76.8968,1,2,No,Thumbnail,,819,1400
5630239255,33.7848,-84.3922,1,2,No,Thumbnail,"Cats,Dogs",819,1250
5664576876,43.0724,-89.4003,1,1,No,Thumbnail,"Cats,Dogs",819,1185
5509118216,39.0459,-104.8179,1,1,No,Thumbnail,"Cats,Dogs",819,1103
5509234935,40.4261,-79.7631,1,1,No,Thumbnail,,819,1005
5668621627,40.1145,-88.2723,1,3,No,Thumbnail,,819,990
5509010095,47.6156,-122.2109,1,1,No,Thumbnail,,820,2048
5668632899,33.9531,-118.3454,1,2,No,Thumbnail,"Cats,Dogs",820,1900
5668640426,44.0559,-121.3041,1,1,No,Thumbnail,"Cats,Dogs",820,1900
5509047779,39.0017,-77.0353,1,1,No,Thumbnail,,820,1840
5509242910,40.4667,-79.95,1,1,No,Yes,,820,1733
5668633763,46.8013,-100.7562,1,1,No,Thumbnail,"Cats,Dogs",820,1700
5642365211,47.616,-122.3275,1,2,No,Thumbnail,"Cats,Dogs",820,1685
5653563131,41.8625,-87.6825,1,3,No,Thumbnail,"Cats,Dogs",820,1663
5668639659,38.3622,-121.9712,1,2,No,Thumbnail,"Cats,Dogs",820,1600
5509215542,47.4608,-122.2095,1,2,No,Yes,"Cats,Dogs",820,1549
5648108026,40.4448,-79.9725,1,2,No,Thumbnail,"Cats,Dogs",820,1456
5509147383,47.8495,-122.2825,1,2,No,Thumbnail,"Cats,Dogs",820,1455
5668630739,32.9239,-96.8765,1,1,No,Thumbnail,"Cats,Dogs",820,1373
5668611729,32.8427,-96.9607,1,1,No,Thumbnail,"Cats,Dogs",820,1370
5668609631,29.7714,-95.4343,1,1,No,Thumbnail,"Cats,Dogs",820,1315
5508997178,47.3099,-122.3139,1,1,No,Thumbnail,,820,1225
5508797355,39.6904,-105.0901,1,2,No,Thumbnail,"Cats,Dogs",820,1220
5664574223,47.3071,-122.3404,1,1,No,Thumbnail,"Cats,Dogs",820,1215
5668612726,47.9338,-122.2052,1,1,No,Thumbnail,"Cats,Dogs",820,1202
5668615270,38.9954,-94.6422,1,1,No,Thumbnail,"Cats,Dogs",820,1177
5509073061,39.4915,-76.6609,1,1,No,Thumbnail,,820,1115
5509074632,39.4915,-76.6609,1,1,No,Yes,,820,1115
5668635921,40.7061,-111.9048,1,1,No,Thumbnail,"Cats,Dogs",820,1025
5668614016,30.0532,-95.2033,1,1,No,Thumbnail,"Cats,Dogs",820,1022
5668613356,33.9649,-84.5107,1,1,No,Thumbnail,"Cats,Dogs",820,1015
5668633743,32.833,-83.6723,1,1,No,Thumbnail,"Cats,Dogs",820,873
5668633669,48.2469,-101.3017,1,1,No,Thumbnail,"Cats,Dogs",820,835
5668633066,48.2469,-101.3017,1,1,No,Thumbnail,"Cats,Dogs",820,835
5668632866,48.2469,-101.3017,1,1,No,Thumbnail,,820,775
5509044554,39.2228,-84.5835,1,2,No,Yes,,820,735
5509261745,35.5119,-97.5026,1,2,No,Thumbnail,,820,625
5668625658,44.5099,-88.0178,1,1,No,Thumbnail,"Cats,Dogs",820,585
5668637636,45.6658,-111.1159,1,1,No,Thumbnail,"Cats,Dogs",821,1695
5509089760,33.6912,-84.2465,1,1,No,No,,821,910
5664574895,29.7714,-95.4343,1,2,No,Thumbnail,"Cats,Dogs",821,650
5508681862,32.8004,-96.7887,1,1,No,Thumbnail,"Cats,Dogs",822,1870
5668641356,47.616,-122.3275,1,2,No,Thumbnail,Dogs,822,1795
5668629322,30.5118,-97.6873,1,2,No,Thumbnail,,822,975
5668622692,37.6836,-97.3369,1,1,No,Thumbnail,,822,880
5664597182,46.8608,-96.8096,1,1,No,Thumbnail,,822,800
5509115709,40.789,-74.0122,1,1,No,Thumbnail,,823,2560
5653557769,43.0531,-87.9659,1,1,No,Thumbnail,"Cats,Dogs",823,1575
5668625728,43.1486,-87.9118,1,1,No,Thumbnail,Cats,823,1560
5509119574,32.6924,-97.1324,1,2,No,Yes,"Cats,Dogs",823,1280
5508768871,36.0993,-115.2838,1,1,No,Thumbnail,,823,1169
5508988029,34.1222,-84.2975,1,1,No,Thumbnail,,823,1159
5668642750,42.0259,-93.6516,2,2,No,Thumbnail,,823,1100
5668612787,47.5988,-122.1507,1,1,No,Thumbnail,Cats,824,2035
5509054322,47.791,-122.2177,1,2,No,Thumbnail,"Cats,Dogs",824,1840
5509001556,34.0791,-84.2039,2,3,No,Thumbnail,,824,1736
5668632058,30.3054,-97.7497,1,1,No,Thumbnail,,824,1549
5668614234,32.8212,-96.7853,1,1,No,Thumbnail,"Cats,Dogs",824,1405
5668633975,44.8144,-93.1655,1,1,No,Thumbnail,"Cats,Dogs",824,1150
5668614881,40.5734,-111.8511,1,1,No,Thumbnail,"Cats,Dogs",824,1070
5509072556,35.8079,-78.6466,1,2,No,No,"Cats,Dogs",824,1005
5659898012,35.823,-78.6438,1,2,No,Thumbnail,"Cats,Dogs",824,995
5664574883,30.0796,-95.617,1,1,No,Thumbnail,,824,600
5659898879,33.852,-118.3759,1,2,No,Thumbnail,,825,2475
5668639667,34.1656,-118.3916,1,1,No,Thumbnail,"Cats,Dogs",825,2199
5668624902,39.8163,-98.5576,1,1,No,Thumbnail,,825,2125
5668635839,47.616,-122.3275,1,2,No,Thumbnail,,825,1895
5509251695,40.2967,-74.6137,1,1,No,Thumbnail,,825,1800
5509055483,34.0648,-84.0849,1,1,No,Thumbnail,"Cats,Dogs",825,1645
5664578586,40.0054,-75.1415,2,2,No,Thumbnail,,825,1600
5509251839,40.2967,-74.6137,1,1,No,Yes,,825,1587
5668632109,30.3054,-97.7497,1,2,No,Thumbnail,"Cats,Dogs",825,1550
5668625228,41.8625,-87.6825,1,2,No,Thumbnail,"Cats,Dogs",825,1549
5642365879,33.7416,-84.2614,1,2,No,Thumbnail,,825,1525
5668612044,41.6505,-70.9367,1,1,No,Thumbnail,"Cats,Dogs",825,1495
5509127465,38.8995,-104.6992,1,1,No,No,,825,1436
5509094794,38.9148,-104.7713,1,1,No,Thumbnail,,825,1425
